Intensity,Label - Bicycling,Label - Running,Label - Sitting,Label - Swimming,Milk,Name,Reset Label,Serving Size,Size,Size in ounce,Type,Type - Sitting,Whip,%DV - Added Sugars,%DV - Carbohydrate,%DV - Cholesterol,%DV - Dietary Fiber,%DV - Protein,%DV - Saturated Fat,%DV - Sodium,%DV - Total Fat,%DV - Trans Fat,Caffeine (mg),Calcium (%DV),Calories,Cholesterol (mg),Dietary Fiber (g),Iron (%DV),Number of Records,Protein (g),Saturated Fat (g),Sodium (mg),Sugar (g),Time to Burn - Bicycling,Time to Burn - Running,Time to Burn - Sitting,Time to Burn - Swimming,Total Carbohydrates (g),Total Fat (g),Trans Fat (g),Vitamin A (%DV),Vitamin C (%DV),Weight
Moderate,0 Mins,0 Mins,7 Mins,0 Mins,N/A,Mocha Drizzle,Reset Filters,N/A,N/A,,Add-Ons,Yes,N/A,0.02,0.003636364,0,0,0.004,0.005,0,0.006410256,0,0,0,10,0,0,0.02,1,0.2,0.1,0,1,0,0,420,0,1,0.5,0,0,0,134.0444444
Moderate,1 Mins,1 Mins,11 Mins,1 Mins,N/A,Caramel Drizzle,Reset Filters,N/A,N/A,,Add-Ons,Yes,N/A,0.04,0.007272727,0,0,0,0.015,0.00173913,0,0,0,0,15,0,0,0,1,0,0.3,4,2,60,60,660,60,2,0,0,0,0,134.3111111
Moderate,1 Mins,1 Mins,15 Mins,1 Mins,N/A,Espresso,Reset Filters,N/A,Quad,,Coffee,Yes,N/A,0,0.014545455,0,0,0.04,0,0,0,0,300,0,20,0,0,0,1,2,0,0,0,60,60,900,60,4,0,0,0,0,170
Moderate,1 Mins,1 Mins,15 Mins,1 Mins,N/A,Iced Espresso,Reset Filters,N/A,Quad,,Coffee,Yes,N/A,0,0.014545455,0,0,0.04,0,0,0,0,300,0,20,0,0,0,1,2,0,0,0,60,60,900,60,4,0,0,0,0,170
Moderate,4 Mins,3 Mins,38 Mins,4 Mins,N/A,Espresso Con Panna,Reset Filters,N/A,Quad,,Coffee,Yes,Whip,0.02,0.018181818,0.033333333,0,0.04,0.075,0,0.032051282,0.017241379,300,0,50,10,0,0,1,2,1.5,0,1,240,180,2280,240,5,2.5,0.1,0.02,0,170
Moderate,2 Mins,1 Mins,19 Mins,2 Mins,Nonfat,Espresso Macchiato,Reset Filters,N/A,Quad,,Coffee,Yes,N/A,0,0.014545455,0,0,0.04,0,0.000869565,0,0,300,0,25,0,0,0,1,2,0,2,0,120,60,1140,120,4,0,0,0,0,170
Moderate,2 Mins,1 Mins,19 Mins,2 Mins,2%,Espresso Macchiato,Reset Filters,N/A,Quad,,Coffee,Yes,N/A,0,0.014545455,0,0,0.04,0,0.000869565,0.001282051,0,300,0,25,0,0,0,1,2,0,2,0,120,60,1140,120,4,0.1,0,0,0,170
Moderate,2 Mins,1 Mins,19 Mins,2 Mins,Whole,Espresso Macchiato,Reset Filters,N/A,Quad,,Coffee,Yes,N/A,0,0.014545455,0,0,0.04,0,0.000869565,0.001282051,0,300,0,25,0,0,0,1,2,0,2,0,120,60,1140,120,4,0.1,0,0,0,170
Moderate,2 Mins,1 Mins,19 Mins,2 Mins,Soy,Espresso Macchiato,Reset Filters,N/A,Quad,,Coffee,Yes,N/A,0,0.014545455,0,0,0.04,0,0.000869565,0.001282051,0,300,0,25,0,0,0,1,2,0,2,0,120,60,1140,120,4,0.1,0,0,0,170
Moderate,2 Mins,1 Mins,19 Mins,2 Mins,Coconut,Espresso Macchiato,Reset Filters,N/A,Quad,,Coffee,Yes,N/A,0,0.014545455,0,0,0.04,0.005,0.000869565,0.001282051,0,300,0,25,0,0,0,1,2,0.1,2,0,120,60,1140,120,4,0.1,0,0,0,170
Moderate,0 Mins,0 Mins,2 Mins,0 Mins,N/A,Brewed Coffee - Dark Roast,Reset Filters,236 mL,Short,8 fl oz,Coffee,Yes,N/A,0,0,0,0,0.006,0,0.002173913,0.001282051,0,130,0,3,0,0,0,1,0.3,0,5,0,0,0,120,0,0,0.1,0,0,0,170
Moderate,0 Mins,0 Mins,2 Mins,0 Mins,N/A,Brewed Coffee - Decaf Pike Place® Roast,Reset Filters,236 mL,Short,8 fl oz,Coffee,Yes,N/A,0,0,0,0,0.006,0,0.002173913,0.001282051,0,15,0,3,0,0,0,1,0.3,0,5,0,0,0,120,0,0,0.1,0,0,0,170
Moderate,0 Mins,0 Mins,2 Mins,0 Mins,N/A,Brewed Coffee - Medium Roast,Reset Filters,236 mL,Short,8 fl oz,Coffee,Yes,N/A,0,0,0,0,0.006,0,0.002173913,0.001282051,0,155,0,3,0,0,0,1,0.3,0,5,0,0,0,120,0,0,0.1,0,0,0,170
Moderate,0 Mins,0 Mins,2 Mins,0 Mins,N/A,Brewed Coffee - True North Blend Blonde Roast,Reset Filters,236 mL,Short,8 fl oz,Coffee,Yes,N/A,0,0,0,0,0.006,0,0.002173913,0.001282051,0,180,0,3,0,0,0,1,0.3,0,5,0,0,0,120,0,0,0.1,0,0,0,170
Moderate,3 Mins,2 Mins,27 Mins,3 Mins,Nonfat,Caffè Misto,Reset Filters,236 mL,Short,8 fl oz,Coffee,Yes,N/A,0.1,0.018181818,0,0,0.08,0.005,0.019565217,0.001282051,0,75,0.1,35,0,0,0,1,4,0.1,45,5,180,120,1620,180,5,0.1,0,0.06,0,170
Moderate,4 Mins,3 Mins,38 Mins,4 Mins,2%,Caffè Misto,Reset Filters,236 mL,Short,8 fl oz,Coffee,Yes,N/A,0.1,0.018181818,0.033333333,0,0.08,0.05,0.02173913,0.025641026,0.017241379,75,0.1,50,10,0,0,1,4,1,50,5,240,180,2280,240,5,2,0.1,0.06,0,170
Moderate,6 Mins,4 Mins,54 Mins,6 Mins,Whole,Caffè Misto,Reset Filters,236 mL,Short,8 fl oz,Coffee,Yes,N/A,0.1,0.018181818,0.033333333,0,0.06,0.1,0.02173913,0.044871795,0.017241379,75,0.1,70,10,0,0,1,3,2,50,5,360,240,3240,360,5,3.5,0.1,0.04,0,170
Moderate,3 Mins,2 Mins,31 Mins,3 Mins,Soy,Caffè Misto,Reset Filters,236 mL,Short,8 fl oz,Coffee,Yes,N/A,0.04,0.010909091,0,0,0.06,0.01,0.017391304,0.019230769,0,75,0.1,40,0,0,0.06,1,3,0.2,40,2,180,120,1860,180,3,1.5,0,0.04,0,170
Moderate,3 Mins,2 Mins,31 Mins,3 Mins,Coconut,Caffè Misto,Reset Filters,236 mL,Short,8 fl oz,Coffee,Yes,N/A,0.06,0.014545455,0,0,0.008,0.125,0.019565217,0.032051282,0,75,0,40,0,0,0,1,0.4,2.5,45,3,180,120,1860,180,4,2.5,0,0,0,170
Moderate,0 Mins,0 Mins,7 Mins,0 Mins,N/A,Clover® Brewed Coffee - Dark Roast,Reset Filters,236 mL,Short,8 fl oz,Coffee,Yes,N/A,0,0,0,0,0,0,0.002173913,0,0,190,0,10,0,0,0,1,0,0,5,0,0,0,420,0,0,0,0,0,0,170
Moderate,0 Mins,0 Mins,7 Mins,0 Mins,N/A,Clover® Brewed Coffee - Light Roast,Reset Filters,236 mL,Short,8 fl oz,Coffee,Yes,N/A,0,0,0,0,0,0,0.002173913,0,0,155,0,10,0,0,0,1,0,0,5,0,0,0,420,0,0,0,0,0,0,137.3
Moderate,0 Mins,0 Mins,7 Mins,0 Mins,N/A,Clover® Brewed Coffee - Medium Roast,Reset Filters,236 mL,Short,8 fl oz,Coffee,Yes,N/A,0,0,0,0,0,0,0.002173913,0,0,170,0,10,0,0,0,1,0,0,5,0,0,0,420,0,0,0,0,0,0,133.2
Moderate,0 Mins,0 Mins,3 Mins,0 Mins,N/A,Caffè Americano,Reset Filters,236 mL,Short,8 fl oz,Coffee,Yes,N/A,0,0.003636364,0,0,0,0,0.002173913,0,0,75,0,5,0,0,0,1,0,0,5,0,0,0,180,0,1,0,0,0,0,129.1
Moderate,6 Mins,4 Mins,54 Mins,6 Mins,Nonfat,Caffè Latte,Reset Filters,236 mL,Short,8 fl oz,Coffee,Yes,N/A,0.18,0.036363636,0.016666667,0,0.12,0.005,0.032608696,0.001282051,0,75,0.2,70,5,0,0,1,6,0.1,75,9,360,240,3240,360,10,0.1,0,0.1,0,125
Moderate,9 Mins,7 Mins,1 Hrs : 17 Mins,9 Mins,2%,Caffè Latte,Reset Filters,236 mL,Short,8 fl oz,Coffee,Yes,N/A,0.18,0.036363636,0.05,0,0.12,0.125,0.036956522,0.044871795,0.034482759,75,0.2,100,15,0,0,1,6,2.5,85,9,540,420,4620,540,10,3.5,0.2,0.1,0,120.9
Moderate,10 Mins,7 Mins,1 Hrs : 25 Mins,10 Mins,Whole,Caffè Latte,Reset Filters,236 mL,Short,8 fl oz,Coffee,Yes,N/A,0.18,0.036363636,0.066666667,0,0.12,0.175,0.032608696,0.076923077,0.034482759,75,0.2,110,20,0,0,1,6,3.5,75,9,600,420,5100,600,10,6,0.2,0.08,0,116.8
Moderate,6 Mins,4 Mins,54 Mins,6 Mins,Soy,Caffè Latte,Reset Filters,236 mL,Short,8 fl oz,Coffee,Yes,N/A,0.08,0.021818182,0,0.035714286,0.1,0.02,0.02826087,0.032051282,0,75,0.2,70,0,1,0.08,1,5,0.4,65,4,360,240,3240,360,6,2.5,0,0.06,0,112.7
Moderate,6 Mins,4 Mins,54 Mins,6 Mins,Coconut,Caffè Latte,Reset Filters,236 mL,Short,8 fl oz,Coffee,Yes,N/A,0.12,0.025454545,0,0,0.02,0.2,0.032608696,0.051282051,0,75,0,70,0,0,0,1,1,4,75,6,360,240,3240,360,7,4,0,0,0,108.6
Moderate,11 Mins,8 Mins,1 Hrs : 33 Mins,11 Mins,Nonfat,Caffè Mocha,Reset Filters,236 mL,Short,8 fl oz,Coffee,Yes,No Whip,0.34,0.076363636,0.016666667,0.071428571,0.14,0.05,0.02826087,0.019230769,0,90,0.15,120,5,2,0.15,1,7,1,65,17,660,480,5580,660,21,1.5,0,0.08,0,170
Moderate,17 Mins,12 Mins,2 Hrs : 20 Mins,17 Mins,Nonfat,Caffè Mocha,Reset Filters,236 mL,Short,8 fl oz,Coffee,Yes,Whip,0.36,0.083636364,0.066666667,0.071428571,0.14,0.2,0.030434783,0.076923077,0.034482759,90,0.2,180,20,2,0.15,1,7,4,70,18,1020,720,8400,1020,23,6,0.2,0.15,0,129.5111111
Moderate,14 Mins,10 Mins,1 Hrs : 56 Mins,14 Mins,2%,Caffè Mocha,Reset Filters,236 mL,Short,8 fl oz,Coffee,Yes,No Whip,0.34,0.076363636,0.033333333,0.071428571,0.14,0.125,0.030434783,0.051282051,0.017241379,90,0.15,150,10,2,0.15,1,7,2.5,70,17,840,600,6960,840,21,4,0.1,0.08,0,129.7777778
Moderate,19 Mins,14 Mins,2 Hrs : 35 Mins,19 Mins,2%,Caffè Mocha,Reset Filters,236 mL,Short,8 fl oz,Coffee,Yes,Whip,0.36,0.08,0.1,0.071428571,0.14,0.3,0.032608696,0.115384615,0.051724138,90,0.2,200,30,2,0.15,1,7,6,75,18,1140,840,9300,1140,22,9,0.3,0.15,0,130.0444444
Moderate,15 Mins,11 Mins,2 Hrs : 4 Mins,15 Mins,Whole,Caffè Mocha,Reset Filters,236 mL,Short,8 fl oz,Coffee,Yes,No Whip,0.34,0.076363636,0.05,0.071428571,0.12,0.175,0.02826087,0.076923077,0.017241379,90,0.15,160,15,2,0.15,1,6,3.5,65,17,900,660,7440,900,21,6,0.1,0.06,0,130.3111111
Moderate,20 Mins,14 Mins,2 Hrs : 43 Mins,20 Mins,Whole,Caffè Mocha,Reset Filters,236 mL,Short,8 fl oz,Coffee,Yes,Whip,0.36,0.08,0.116666667,0.071428571,0.14,0.35,0.030434783,0.141025641,0.051724138,90,0.15,210,35,2,0.15,1,7,7,70,18,1200,840,9780,1200,22,11,0.3,0.15,0,130.5777778
Moderate,12 Mins,9 Mins,1 Hrs : 41 Mins,12 Mins,Soy,Caffè Mocha,Reset Filters,236 mL,Short,8 fl oz,Coffee,Yes,No Whip,0.26,0.065454545,0,0.107142857,0.12,0.05,0.023913043,0.044871795,0,90,0.15,130,0,3,0.25,1,6,1,55,13,720,540,6060,720,18,3.5,0,0.06,0,130.8444444
Moderate,17 Mins,12 Mins,2 Hrs : 20 Mins,17 Mins,Soy,Caffè Mocha,Reset Filters,236 mL,Short,8 fl oz,Coffee,Yes,Whip,0.28,0.072727273,0.066666667,0.107142857,0.12,0.2,0.026086957,0.115384615,0.034482759,90,0.2,180,20,3,0.25,1,6,4,60,14,1020,720,8400,1020,20,9,0.2,0.1,0,131.1111111
Moderate,12 Mins,9 Mins,1 Hrs : 41 Mins,12 Mins,Coconut,Caffè Mocha,Reset Filters,236 mL,Short,8 fl oz,Coffee,Yes,No Whip,0.3,0.069090909,0,0.071428571,0.04,0.2,0.02826087,0.057692308,0,90,0,130,0,2,0.15,1,2,4,65,15,720,540,6060,720,19,4.5,0,0,0,131.3777778
Moderate,17 Mins,12 Mins,2 Hrs : 20 Mins,17 Mins,Coconut,Caffè Mocha,Reset Filters,236 mL,Short,8 fl oz,Coffee,Yes,Whip,0.32,0.076363636,0.066666667,0.071428571,0.04,0.35,0.030434783,0.128205128,0.034482759,90,0.02,180,20,2,0.15,1,2,7,70,16,1020,720,8400,1020,21,10,0.2,0.06,0,131.6444444
Moderate,4 Mins,3 Mins,38 Mins,4 Mins,Nonfat,Cappuccino,Reset Filters,236 mL,Short,8 fl oz,Coffee,Yes,N/A,0.14,0.029090909,0.016666667,0,0.1,0.005,0.026086957,0.001282051,0,75,0.15,50,5,0,0,1,5,0.1,60,7,240,180,2280,240,8,0.1,0,0.08,0,131.9111111
Moderate,7 Mins,5 Mins,1 Hrs : 2 Mins,7 Mins,2%,Cappuccino,Reset Filters,236 mL,Short,8 fl oz,Coffee,Yes,N/A,0.14,0.029090909,0.033333333,0,0.1,0.075,0.030434783,0.038461538,0.017241379,75,0.15,80,10,0,0,1,5,1.5,70,7,420,300,3720,420,8,3,0.1,0.08,0,132.1777778
Moderate,8 Mins,6 Mins,1 Hrs : 10 Mins,8 Mins,Whole,Cappuccino,Reset Filters,236 mL,Short,8 fl oz,Coffee,Yes,N/A,0.14,0.029090909,0.05,0,0.1,0.125,0.026086957,0.057692308,0.017241379,75,0.15,90,15,0,0,1,5,2.5,60,7,480,360,4200,480,8,4.5,0.1,0.06,0,132.4444444
Moderate,4 Mins,3 Mins,38 Mins,4 Mins,Soy,Cappuccino,Reset Filters,236 mL,Short,8 fl oz,Coffee,Yes,N/A,0.06,0.014545455,0,0,0.06,0.01,0.017391304,0.019230769,0,75,0.1,50,0,0,0.06,1,3,0.2,40,3,240,180,2280,240,4,1.5,0,0.04,0,132.7111111
Moderate,6 Mins,4 Mins,54 Mins,6 Mins,Coconut,Cappuccino,Reset Filters,236 mL,Short,8 fl oz,Coffee,Yes,N/A,0.12,0.025454545,0,0,0.02,0.2,0.032608696,0.051282051,0,75,0,70,0,0,0,1,1,4,75,6,360,240,3240,360,7,4,0,0,0,132.9777778
Moderate,9 Mins,7 Mins,1 Hrs : 17 Mins,9 Mins,Nonfat,Caramel Macchiato,Reset Filters,236 mL,Short,8 fl oz,Coffee,Yes,N/A,0.3,0.058181818,0.016666667,0,0.1,0.025,0.030434783,0.012820513,0,75,0.15,100,5,0,0,1,5,0.5,70,15,540,420,4620,540,16,1,0,0.1,0,133.2444444
Moderate,11 Mins,8 Mins,1 Hrs : 33 Mins,11 Mins,2%,Caramel Macchiato,Reset Filters,236 mL,Short,8 fl oz,Coffee,Yes,N/A,0.3,0.058181818,0.05,0,0.1,0.125,0.034782609,0.051282051,0.017241379,75,0.15,120,15,0,0,1,5,2.5,80,15,660,480,5580,660,16,4,0.1,0.1,0,133.5111111
Moderate,13 Mins,9 Mins,1 Hrs : 48 Mins,13 Mins,Whole,Caramel Macchiato,Reset Filters,236 mL,Short,8 fl oz,Coffee,Yes,N/A,0.3,0.058181818,0.066666667,0,0.1,0.175,0.030434783,0.076923077,0.017241379,75,0.15,140,20,0,0,1,5,3.5,70,15,780,540,6480,780,16,6,0.1,0.08,0,133.7777778
Moderate,9 Mins,7 Mins,1 Hrs : 17 Mins,9 Mins,Soy,Caramel Macchiato,Reset Filters,236 mL,Short,8 fl oz,Coffee,Yes,N/A,0.22,0.050909091,0,0.035714286,0.08,0.05,0.026086957,0.038461538,0,75,0.15,100,0,1,0.08,1,4,1,60,11,540,420,4620,540,14,3,0,0.06,0,134.0444444
Moderate,9 Mins,7 Mins,1 Hrs : 17 Mins,9 Mins,Coconut,Caramel Macchiato,Reset Filters,236 mL,Short,8 fl oz,Coffee,Yes,N/A,0.26,0.050909091,0,0,0.02,0.175,0.030434783,0.051282051,0,75,0,100,0,0,0,1,1,3.5,70,13,540,420,4620,540,14,4,0,0,0,134.3111111
Moderate,9 Mins,7 Mins,1 Hrs : 17 Mins,9 Mins,Nonfat,Cinnamon Dolce Latte,Reset Filters,236 mL,Short,8 fl oz,Coffee,Yes,No Whip,0.38,0.072727273,0.016666667,0,0.12,0.005,0.030434783,0.001282051,0,75,0.2,100,5,0,0,1,6,0.1,70,19,540,420,4620,540,20,0.1,0,0.1,0,170
Moderate,15 Mins,11 Mins,2 Hrs : 4 Mins,15 Mins,Nonfat,Cinnamon Dolce Latte,Reset Filters,236 mL,Short,8 fl oz,Coffee,Yes,Whip,0.42,0.08,0.066666667,0,0.12,0.175,0.032608696,0.064102564,0.034482759,75,0.2,160,20,0,0,1,6,3.5,75,21,900,660,7440,900,22,5,0.2,0.15,0,170
Moderate,12 Mins,9 Mins,1 Hrs : 41 Mins,12 Mins,2%,Cinnamon Dolce Latte,Reset Filters,236 mL,Short,8 fl oz,Coffee,Yes,No Whip,0.38,0.072727273,0.05,0,0.12,0.075,0.032608696,0.038461538,0.017241379,75,0.15,130,15,0,0,1,6,1.5,75,19,720,540,6060,720,20,3,0.1,0.08,0,170
Moderate,17 Mins,12 Mins,2 Hrs : 20 Mins,17 Mins,2%,Cinnamon Dolce Latte,Reset Filters,236 mL,Short,8 fl oz,Coffee,Yes,Whip,0.4,0.08,0.1,0,0.12,0.25,0.034782609,0.102564103,0.034482759,75,0.2,180,30,0,0,1,6,5,80,20,1020,720,8400,1020,22,8,0.2,0.15,0,170
Moderate,14 Mins,10 Mins,1 Hrs : 56 Mins,14 Mins,Whole,Cinnamon Dolce Latte,Reset Filters,236 mL,Short,8 fl oz,Coffee,Yes,No Whip,0.38,0.072727273,0.05,0,0.1,0.15,0.030434783,0.064102564,0.034482759,75,0.15,150,15,0,0,1,5,3,70,19,840,600,6960,840,20,5,0.2,0.08,0,170
Moderate,19 Mins,14 Mins,2 Hrs : 35 Mins,19 Mins,Whole,Cinnamon Dolce Latte,Reset Filters,236 mL,Short,8 fl oz,Coffee,Yes,Whip,0.4,0.08,0.116666667,0,0.12,0.3,0.032608696,0.128205128,0.051724138,75,0.15,200,35,0,0,1,6,6,75,20,1140,840,9300,1140,22,10,0.3,0.15,0,170
Moderate,10 Mins,7 Mins,1 Hrs : 25 Mins,10 Mins,Soy,Cinnamon Dolce Latte,Reset Filters,236 mL,Short,8 fl oz,Coffee,Yes,No Whip,0.3,0.061818182,0,0.035714286,0.1,0.015,0.026086957,0.032051282,0,75,0.2,110,0,1,0.08,1,5,0.3,60,15,600,420,5100,600,17,2.5,0,0.06,0,170
Moderate,16 Mins,12 Mins,2 Hrs : 12 Mins,16 Mins,Soy,Cinnamon Dolce Latte,Reset Filters,236 mL,Short,8 fl oz,Coffee,Yes,Whip,0.32,0.069090909,0.066666667,0.035714286,0.1,0.175,0.02826087,0.102564103,0.034482759,75,0.2,170,20,1,0.08,1,5,3.5,65,16,960,720,7920,960,19,8,0.2,0.1,0,170
Moderate,10 Mins,7 Mins,1 Hrs : 25 Mins,10 Mins,Coconut,Cinnamon Dolce Latte,Reset Filters,236 mL,Short,8 fl oz,Coffee,Yes,No Whip,0.34,0.065454545,0,0,0.02,0.175,0.030434783,0.044871795,0,75,0,110,0,0,0,1,1,3.5,70,17,600,420,5100,600,18,3.5,0,0,0,170
Moderate,15 Mins,11 Mins,2 Hrs : 4 Mins,15 Mins,Coconut,Cinnamon Dolce Latte,Reset Filters,236 mL,Short,8 fl oz,Coffee,Yes,Whip,0.38,0.072727273,0.066666667,0,0.02,0.35,0.032608696,0.115384615,0.034482759,75,0.02,160,20,0,0,1,1,7,75,19,900,660,7440,900,20,9,0.2,0.06,0,170
Moderate,5 Mins,4 Mins,46 Mins,5 Mins,Nonfat,Flat White,Reset Filters,236 mL,Short,8 fl oz,Coffee,Yes,N/A,0.16,0.032727273,0.016666667,0,0.12,0.005,0.030434783,0.001282051,0,130,0.2,60,5,0,0,1,6,0.1,70,8,300,240,2760,300,9,0.1,0,0.1,0,170
Moderate,8 Mins,6 Mins,1 Hrs : 10 Mins,8 Mins,2%,Flat White,Reset Filters,236 mL,Short,8 fl oz,Coffee,Yes,N/A,0.16,0.032727273,0.05,0,0.12,0.1,0.034782609,0.044871795,0.017241379,130,0.2,90,15,0,0,1,6,2,80,8,480,360,4200,480,9,3.5,0.1,0.1,0,170
Moderate,10 Mins,7 Mins,1 Hrs : 25 Mins,10 Mins,Whole,Flat White,Reset Filters,236 mL,Short,8 fl oz,Coffee,Yes,N/A,0.16,0.032727273,0.05,0,0.12,0.15,0.030434783,0.064102564,0.034482759,130,0.15,110,15,0,0,1,6,3,70,8,600,420,5100,600,9,5,0.2,0.08,0,170
Moderate,6 Mins,4 Mins,54 Mins,6 Mins,Soy,Flat White,Reset Filters,236 mL,Short,8 fl oz,Coffee,Yes,N/A,0.08,0.021818182,0,0.035714286,0.1,0.015,0.02826087,0.032051282,0,130,0.2,70,0,1,0.08,1,5,0.3,65,4,360,240,3240,360,6,2.5,0,0.06,0,170
Moderate,5 Mins,4 Mins,46 Mins,5 Mins,Coconut,Flat White,Reset Filters,236 mL,Short,8 fl oz,Coffee,Yes,N/A,0.1,0.025454545,0,0,0.02,0.175,0.030434783,0.051282051,0,130,0,60,0,0,0,1,1,3.5,70,5,300,240,2760,300,7,4,0,0,0,170
Moderate,5 Mins,4 Mins,46 Mins,5 Mins,Nonfat,Latte Macchiato,Reset Filters,236 mL,Short,8 fl oz,Coffee,Yes,N/A,0.16,0.036363636,0.016666667,0,0.12,0.005,0.030434783,0.001282051,0,150,0.2,60,5,0,0,1,6,0.1,70,8,300,240,2760,300,10,0.1,0,0.1,0,170
Moderate,8 Mins,6 Mins,1 Hrs : 10 Mins,8 Mins,2%,Latte Macchiato,Reset Filters,236 mL,Short,8 fl oz,Coffee,Yes,N/A,0.16,0.032727273,0.05,0,0.12,0.1,0.034782609,0.044871795,0.017241379,150,0.2,90,15,0,0,1,6,2,80,8,480,360,4200,480,9,3.5,0.1,0.1,0,170
Moderate,10 Mins,7 Mins,1 Hrs : 25 Mins,10 Mins,Whole,Latte Macchiato,Reset Filters,236 mL,Short,8 fl oz,Coffee,Yes,N/A,0.16,0.032727273,0.05,0,0.12,0.15,0.030434783,0.064102564,0.034482759,150,0.15,110,15,0,0,1,6,3,70,8,600,420,5100,600,9,5,0.2,0.08,0,170
Moderate,6 Mins,4 Mins,54 Mins,6 Mins,Soy,Latte Macchiato,Reset Filters,236 mL,Short,8 fl oz,Coffee,Yes,N/A,0.08,0.025454545,0,0.035714286,0.1,0.015,0.026086957,0.032051282,0,150,0.2,70,0,1,0.08,1,5,0.3,60,4,360,240,3240,360,7,2.5,0,0.06,0,170
Moderate,6 Mins,4 Mins,54 Mins,6 Mins,Coconut,Latte Macchiato,Reset Filters,236 mL,Short,8 fl oz,Coffee,Yes,N/A,0.1,0.025454545,0,0,0.02,0.175,0.030434783,0.044871795,0,150,0,70,0,0,0,1,1,3.5,70,5,360,240,3240,360,7,3.5,0,0,0,170
Moderate,5 Mins,4 Mins,46 Mins,5 Mins,Nonfat,Skinny Cinnamon Dolce Latte,Reset Filters,236 mL,Short,8 fl oz,Coffee,Yes,N/A,0.16,0.032727273,0.016666667,0,0.12,0.005,0.034782609,0.001282051,0,75,0.2,60,5,0,0,1,6,0.1,80,8,300,240,2760,300,9,0.1,0,0.1,0,170
Moderate,7 Mins,5 Mins,1 Hrs : 2 Mins,7 Mins,Nonfat,Skinny Mocha,Reset Filters,236 mL,Short,8 fl oz,Coffee,Yes,N/A,0.14,0.043636364,0.016666667,0.071428571,0.14,0.025,0.030434783,0.012820513,0,75,0.15,80,5,2,0.3,1,7,0.5,70,7,420,300,3720,420,12,1,0,0.08,0,170
Moderate,17 Mins,12 Mins,2 Hrs : 20 Mins,17 Mins,Nonfat,White Chocolate Mocha,Reset Filters,236 mL,Short,8 fl oz,Coffee,Yes,No Whip,0.58,0.109090909,0.016666667,0,0.14,0.125,0.05,0.038461538,0,75,0.2,180,5,0,0,1,7,2.5,115,29,1020,720,8400,1020,30,3,0,0.08,0,170
Moderate,22 Mins,16 Mins,2 Hrs : 58 Mins,22 Mins,Nonfat,White Chocolate Mocha,Reset Filters,236 mL,Short,8 fl oz,Coffee,Yes,Whip,0.6,0.116363636,0.083333333,0,0.14,0.3,0.052173913,0.102564103,0.034482759,75,0.25,230,25,0,0,1,7,6,120,30,1320,960,10680,1320,32,8,0.2,0.15,0,170
Moderate,19 Mins,14 Mins,2 Hrs : 35 Mins,19 Mins,2%,White Chocolate Mocha,Reset Filters,236 mL,Short,8 fl oz,Coffee,Yes,No Whip,0.58,0.109090909,0.05,0,0.14,0.175,0.052173913,0.076923077,0.017241379,75,0.2,200,15,0,0,1,7,3.5,120,29,1140,840,9300,1140,30,6,0.1,0.08,0.02,170
Moderate,24 Mins,17 Mins,3 Hrs : 14 Mins,24 Mins,2%,White Chocolate Mocha,Reset Filters,236 mL,Short,8 fl oz,Coffee,Yes,Whip,0.6,0.116363636,0.116666667,0,0.14,0.35,0.054347826,0.141025641,0.034482759,75,0.25,250,35,0,0,1,7,7,125,30,1440,1020,11640,1440,32,11,0.2,0.15,0.02,170
Moderate,20 Mins,14 Mins,2 Hrs : 43 Mins,20 Mins,Whole,White Chocolate Mocha,Reset Filters,236 mL,Short,8 fl oz,Coffee,Yes,No Whip,0.58,0.109090909,0.05,0,0.14,0.25,0.05,0.102564103,0.017241379,75,0.2,210,15,0,0,1,7,5,115,29,1200,840,9780,1200,30,8,0.1,0.06,0,170
Moderate,26 Mins,19 Mins,3 Hrs : 30 Mins,26 Mins,Whole,White Chocolate Mocha,Reset Filters,236 mL,Short,8 fl oz,Coffee,Yes,Whip,0.6,0.116363636,0.116666667,0,0.14,0.4,0.052173913,0.166666667,0.051724138,75,0.2,270,35,0,0,1,7,8,120,30,1560,1140,12600,1560,32,13,0.3,0.15,0,170
Moderate,17 Mins,12 Mins,2 Hrs : 20 Mins,17 Mins,Soy,White Chocolate Mocha,Reset Filters,236 mL,Short,8 fl oz,Coffee,Yes,No Whip,0.5,0.101818182,0.016666667,0.035714286,0.12,0.125,0.045652174,0.064102564,0,75,0.2,180,5,1,0.08,1,6,2.5,105,25,1020,720,8400,1020,28,5,0,0.06,0,170
Moderate,22 Mins,16 Mins,2 Hrs : 58 Mins,22 Mins,Soy,White Chocolate Mocha,Reset Filters,236 mL,Short,8 fl oz,Coffee,Yes,Whip,0.52,0.105454545,0.066666667,0.035714286,0.12,0.3,0.047826087,0.128205128,0.034482759,75,0.25,230,20,1,0.08,1,6,6,110,26,1320,960,10680,1320,29,10,0.2,0.1,0,170
Moderate,17 Mins,12 Mins,2 Hrs : 20 Mins,17 Mins,Coconut,White Chocolate Mocha,Reset Filters,236 mL,Short,8 fl oz,Coffee,Yes,No Whip,0.54,0.101818182,0.016666667,0,0.06,0.25,0.05,0.076923077,0,75,0.06,180,5,0,0,1,3,5,115,27,1020,720,8400,1020,28,6,0,0,0,170
